uid,病例数,新闻日期,省份,地级行政单位,Gaode_Lng,Gaode_Lat,province,city,citycode,adcode,level
1,1,2019/12/31,湖北,武汉,114.305392,30.593098,湖北省,武汉市,武汉市,420100,市
2,26,2019/12/31,湖北,武汉,114.305392,30.593098,湖北省,武汉市,武汉市,420100,市
3,1,2020/1/5,湖北,武汉,114.305392,30.593098,湖北省,武汉市,武汉市,420100,市
4,31,2020/1/5,湖北,武汉,114.305392,30.593098,湖北省,武汉市,武汉市,420100,市
5,1,2020/1/17,湖北,武汉,114.305392,30.593098,湖北省,武汉市,武汉市,420100,市
6,1,2020/1/17,湖北,武汉,114.305392,30.593098,湖北省,武汉市,武汉市,420100,市
7,1,2020/1/17,湖北,武汉,114.305392,30.593098,湖北省,武汉市,武汉市,420100,市
8,1,2020/1/17,湖北,武汉,114.305392,30.593098,湖北省,武汉市,武汉市,420100,市
9,17,2020/1/18,湖北,武汉,114.305392,30.593098,湖北省,武汉市,武汉市,420100,市
10,59,2020/1/19,湖北,武汉,114.305392,30.593098,湖北省,武汉市,武汉市,420100,市
11,77,2020/1/20,湖北,武汉,114.305392,30.593098,湖北省,武汉市,武汉市,420100,市
12,60,2020/1/21,湖北,武汉,114.305392,30.593098,湖北省,武汉市,武汉市,420100,市
13,12,2020/1/21,湖北,黄冈,114.872316,30.453905,湖北省,黄冈市,黄冈市,421100,市
14,1,2020/1/22,湖北,荆州,112.239741,30.335165,湖北省,荆州市,荆州市,421000,市
15,5,2020/1/22,湖北,荆州,112.239741,30.335165,湖北省,荆州市,荆州市,421000,市
16,10,2020/1/23,湖北,黄石,115.03852,30.199652,湖北省,黄石市,黄石市,420200,市
17,1,2020/1/23,湖北,荆门,112.199265,31.035423,湖北省,荆门市,荆门市,420800,市
18,6,2020/1/23,湖北,荆州,112.239741,30.335165,湖北省,荆州市,荆州市,421000,市
19,62,2020/1/23,湖北,武汉,114.305392,30.593098,湖北省,武汉市,武汉市,420100,市
20,1,2020/1/24,湖北,宜昌,111.286471,30.691967,湖北省,宜昌市,宜昌市,420500,市
21,1,2020/1/24,湖北,十堰,110.79799,32.629397,湖北省,十堰市,十堰市,420300,市
22,22,2020/1/24,湖北,孝感,113.916902,30.924568,湖北省,孝感市,孝感市,420900,市
23,2,2020/1/24,湖北,仙桃,113.454593,30.362641,湖北省,[],[],429000,市
24,77,2020/1/25,湖北,武汉,114.305392,30.593098,湖北省,武汉市,武汉市,420100,市
25,4,2020/1/25,湖北,十堰,110.79799,32.629397,湖北省,十堰市,十堰市,420300,市
26,13,2020/1/25,湖北,荆门,112.199265,31.035423,湖北省,荆门市,荆门市,420800,市
27,4,2020/1/25,湖北,孝感,113.916902,30.924568,湖北省,孝感市,孝感市,420900,市
28,52,2020/1/25,湖北,黄冈,114.872316,30.453905,湖北省,黄冈市,黄冈市,421100,市
29,2,2020/1/25,湖北,荆州,112.239741,30.335165,湖北省,荆州市,荆州市,421000,市
30,8,2020/1/25,湖北,仙桃,113.454593,30.362641,湖北省,[],[],429000,市
31,5,2020/1/25,湖北,随州,113.382458,31.690215,湖北省,随州市,随州市,421300,市
32,11,2020/1/25,湖北,恩施州,109.488172,30.272156,湖北省,恩施土家族苗族自治州,恩施土家族苗族自治州,422800,市
33,1,2020/1/25,湖北,鄂州,114.894843,30.39194,湖北省,鄂州市,鄂州市,420700,市
34,3,2020/1/25,湖北,天门市,113.166558,30.66372,湖北省,[],[],429006,区县
35,70,2020/1/22,湖北,武汉市,114.305392,30.593098,湖北省,武汉市,武汉市,420100,市
36,7,2020/1/22,湖北,荆门市,112.199265,31.035423,湖北省,荆门市,荆门市,420800,市
37,2,2020/1/22,湖北,荆州市,112.239741,30.335165,湖北省,荆州市,荆州市,421000,市
38,2,2020/1/22,湖北,仙桃市,113.442973,30.328407,湖北省,[],[],429004,区县
39,1,2020/1/22,湖北,十堰市,110.79799,32.629397,湖北省,十堰市,十堰市,420300,市
40,1,2020/1/22,湖北,宜昌市,111.286471,30.691967,湖北省,宜昌市,宜昌市,420500,市
41,22,2020/1/22,湖北,孝感市,113.916902,30.924568,湖北省,孝感市,孝感市,420900,市
42,62,2020/1/22,湖北,武汉市,114.305392,30.593098,湖北省,武汉市,武汉市,420100,市
43,6,2020/1/22,湖北,荆州市,112.239741,30.335165,湖北省,荆州市,荆州市,421000,市
44,1,2020/1/22,湖北,荆门市,112.199265,31.035423,湖北省,荆门市,荆门市,420800,市
45,9,2020/1/25,湖北,咸宁,114.322492,29.841443,湖北省,咸宁市,咸宁市,421200,市
46,4,2020/1/25,湖北,咸宁,114.322492,29.841443,湖北省,咸宁市,咸宁市,421200,市
47,4,2020/1/25,湖北,咸宁,114.322492,29.841443,湖北省,咸宁市,咸宁市,421200,市
48,2,2020/1/25,湖北,咸宁,114.322492,29.841443,湖北省,咸宁市,咸宁市,421200,市
49,2,2020/1/25,湖北,咸宁,114.322492,29.841443,湖北省,咸宁市,咸宁市,421200,市
50,1,2020/1/25,湖北,咸宁,114.322492,29.841443,湖北省,咸宁市,咸宁市,421200,市
51,1,2020/1/25,湖北,咸宁,114.322492,29.841443,湖北省,咸宁市,咸宁市,421200,市
52,2,2020/1/25,湖北,咸宁,114.322492,29.841443,湖北省,咸宁市,咸宁市,421200,市
53,3,2020/1/25,湖北,咸宁,114.322492,29.841443,湖北省,咸宁市,咸宁市,421200,市
54,1,2020/1/25,湖北,襄阳,112.122414,32.008986,湖北省,襄阳市,襄阳市,420600,市
55,31,2020/1/26,湖北,黄石,115.03852,30.199652,湖北省,黄石市,黄石市,420200,市
56,46,2020/1/26,湖北,武汉,114.305392,30.593098,湖北省,武汉市,武汉市,420100,市
57,2,2020/1/26,湖北,襄阳,112.122414,32.008986,湖北省,襄阳市,襄阳市,420600,市
58,15,2020/1/26,湖北,十堰,110.79799,32.629397,湖北省,十堰市,十堰市,420300,市
59,19,2020/1/26,湖北,宜昌,111.286471,30.691967,湖北省,宜昌市,宜昌市,420500,市
60,23,2020/1/26,湖北,荆州,112.239741,30.335165,湖北省,荆州市,荆州市,421000,市
61,17,2020/1/26,湖北,荆门,112.199265,31.035423,湖北省,荆门市,荆门市,420800,市
62,43,2020/1/26,湖北,咸宁,114.322492,29.841443,湖北省,咸宁市,咸宁市,421200,市
63,29,2020/1/26,湖北,孝感,113.916902,30.924568,湖北省,孝感市,孝感市,420900,市
64,58,2020/1/26,湖北,黄冈,114.872316,30.453905,湖北省,黄冈市,黄冈市,421100,市
65,31,2020/1/26,湖北,随州,113.382458,31.690215,湖北省,随州市,随州市,421300,市
66,6,2020/1/26,湖北,恩施,109.488172,30.272156,湖北省,恩施土家族苗族自治州,恩施土家族苗族自治州,422800,市
67,1,2020/1/26,湖北,仙桃,113.454593,30.362641,湖北省,[],[],429000,市
68,2,2020/1/26,湖北,天门,113.175786,30.661214,湖北省,[],[],429006,村庄
69,80,2020/1/27,湖北,武汉,114.305392,30.593098,湖北省,武汉市,武汉市,420100,市
70,5,2020/1/27,湖北,黄石,115.03852,30.199652,湖北省,黄石市,黄石市,420200,市
71,20,2020/1/27,湖北,十堰,110.79799,32.629397,湖北省,十堰市,十堰市,420300,市
72,34,2020/1/27,湖北,襄阳,112.122414,32.008986,湖北省,襄阳市,襄阳市,420600,市
73,11,2020/1/27,湖北,宜昌,111.286471,30.691967,湖北省,宜昌市,宜昌市,420500,市
74,14,2020/1/27,湖北,荆州,112.239741,30.335165,湖北省,荆州市,荆州市,421000,市
75,52,2020/1/27,湖北,荆门,112.199265,31.035423,湖北省,荆门市,荆门市,420800,市
76,19,2020/1/27,湖北,鄂州,114.894843,30.39194,湖北省,鄂州市,鄂州市,420700,市
77,45,2020/1/27,湖北,孝感,113.916902,30.924568,湖北省,孝感市,孝感市,420900,市
78,32,2020/1/27,湖北,黄冈,114.872316,30.453905,湖北省,黄冈市,黄冈市,421100,市
79,21,2020/1/27,湖北,咸宁,114.322492,29.841443,湖北省,咸宁市,咸宁市,421200,市
80,16,2020/1/27,湖北,随州,113.382458,31.690215,湖北省,随州市,随州市,421300,市
81,8,2020/1/27,湖北,恩施,109.488172,30.272156,湖北省,恩施土家族苗族自治州,恩施土家族苗族自治州,422800,市
82,1,2020/1/27,湖北,仙桃,113.454593,30.362641,湖北省,[],[],429000,市
83,8,2020/1/27,湖北,天门,113.175786,30.661214,湖北省,[],[],429006,村庄
84,5,2020/1/27,湖北,潜江,112.900079,30.402109,湖北省,[],[],429000,市
85,892,2020/1/28,湖北,武汉,114.305392,30.593098,湖北省,武汉市,武汉市,420100,市
86,17,2020/1/28,湖北,黄石,115.03852,30.199652,湖北省,黄石市,黄石市,420200,市
87,25,2020/1/28,湖北,十堰,110.79799,32.629397,湖北省,十堰市,十堰市,420300,市
88,34,2020/1/28,湖北,襄阳,112.122414,32.008986,湖北省,襄阳市,襄阳市,420600,市
89,20,2020/1/28,湖北,宜昌,111.286471,30.691967,湖北省,宜昌市,宜昌市,420500,市
90,24,2020/1/28,湖北,荆州,112.239741,30.335165,湖北省,荆州市,荆州市,421000,市
91,24,2020/1/28,湖北,荆门,112.199265,31.035423,湖北省,荆门市,荆门市,420800,市
92,37,2020/1/28,湖北,鄂州,114.894843,30.39194,湖北省,鄂州市,鄂州市,420700,市
93,73,2020/1/28,湖北,孝感,113.916902,30.924568,湖北省,孝感市,孝感市,420900,市
94,59,2020/1/28,湖北,黄冈,114.872316,30.453905,湖北省,黄冈市,黄冈市,421100,市
95,27,2020/1/28,湖北,咸宁,114.322492,29.841443,湖北省,咸宁市,咸宁市,421200,市
96,18,2020/1/28,湖北,随州,113.382458,31.690215,湖北省,随州市,随州市,421300,市
97,13,2020/1/28,湖北,恩施,109.488172,30.272156,湖北省,恩施土家族苗族自治州,恩施土家族苗族自治州,422800,市
98,15,2020/1/28,湖北,仙桃,113.454593,30.362641,湖北省,[],[],429000,市
99,10,2020/1/28,湖北,天门,113.175786,30.661214,湖北省,[],[],429006,村庄
100,2,2020/1/28,湖北,潜江,112.900079,30.402109,湖北省,[],[],429000,市
101,1,2020/1/28,湖北,神农架林区,110.675757,31.744897,湖北省,[],[],429021,区县
102,2,2020/1/20,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
103,2,2020/1/21,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
104,1,2020/1/22,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
105,1,2020/1/21,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
106,1,2020/1/21,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
107,1,2020/1/21,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
108,1,2020/1/21,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
109,1,2020/1/21,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
110,1,2020/1/22,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
111,1,2020/1/22,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
112,1,2020/1/22,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
113,1,2020/1/22,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
114,1,2020/1/23,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
115,1,2020/1/23,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
116,1,2020/1/23,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
117,1,2020/1/23,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
118,1,2020/1/23,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
119,1,2020/1/23,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
120,1,2020/1/23,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
121,1,2020/1/23,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
122,1,2020/1/24,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
123,1,2020/1/24,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
124,1,2020/1/24,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
125,1,2020/1/24,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
126,2,2020/1/24,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
127,1,2020/1/24,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
128,1,2020/1/24,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
129,1,2020/1/24,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
130,1,2020/1/24,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
131,1,2020/1/24,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
132,1,2020/1/24,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
133,1,2020/1/24,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
134,1,2020/1/24,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
135,1,2020/1/25,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
136,1,2020/1/25,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
137,1,2020/1/25,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
138,1,2020/1/25,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
139,1,2020/1/25,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
140,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
141,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
142,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
143,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
144,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
145,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
146,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
147,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
148,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
149,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
150,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
151,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
152,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
153,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
154,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
155,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
156,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
157,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
158,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
159,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
160,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
161,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
162,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
163,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
164,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
165,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
166,1,2020/1/26,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
167,1,2020/1/27,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
168,1,2020/1/27,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
169,1,2020/1/27,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
170,1,2020/1/27,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
171,1,2020/1/27,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
172,1,2020/1/27,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
173,1,2020/1/27,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
174,1,2020/1/27,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
175,1,2020/1/27,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
176,1,2020/1/27,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
177,1,2020/1/27,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
178,1,2020/1/27,北京,北京,116.407526,39.90403,北京市,北京市,北京市,110000,省
179,1,2020/1/20,广东,深圳,114.057868,22.543099,广东省,深圳市,深圳市,440300,市
180,1,2020/1/20,广东,珠海,113.576726,22.270715,广东省,珠海市,珠海市,440400,市
181,1,2020/1/20,广东,珠海,113.576726,22.270715,广东省,珠海市,珠海市,440400,市
182,1,2020/1/20,广东,珠海,113.576726,22.270715,广东省,珠海市,珠海市,440400,市
183,1,2020/1/20,广东,深圳,114.057868,22.543099,广东省,深圳市,深圳市,440300,市
184,1,2020/1/20,广东,深圳,114.057868,22.543099,广东省,深圳市,深圳市,440300,市
185,1,2020/1/20,广东,深圳,114.057868,22.543099,广东省,深圳市,深圳市,440300,市
186,1,2020/1/20,广东,深圳,114.057868,22.543099,广东省,深圳市,深圳市,440300,市
187,1,2020/1/20,广东,深圳,114.057868,22.543099,广东省,深圳市,深圳市,440300,市
188,1,2020/1/20,广东,深圳,114.057868,22.543099,广东省,深圳市,深圳市,440300,市
189,1,2020/1/20,广东,深圳,114.057868,22.543099,广东省,深圳市,深圳市,440300,市
190,1,2020/1/20,广东,深圳,114.057868,22.543099,广东省,深圳市,深圳市,440300,市
191,1,2020/1/20,广东,惠州,114.416196,23.111847,广东省,惠州市,惠州市,441300,市
192,1,2020/1/20,广东,湛江,110.359377,21.270707,广东省,湛江市,湛江市,440800,市
193,1,2020/1/22,广东,珠海,113.576726,22.270715,广东省,珠海市,珠海市,440400,市
194,1,2020/1/21,广东,深圳,114.057868,22.543099,广东省,深圳市,深圳市,440300,市
195,1,2020/1/21,广东,湛江,110.359377,21.270707,广东省,湛江市,湛江市,440800,市
196,1,2020/1/22,广东,深圳,114.057868,22.543099,广东省,深圳市,深圳市,440300,市
197,1,2020/1/22,广东,深圳,114.057868,22.543099,广东省,深圳市,深圳市,440300,市
198,1,2020/1/22,广东,深圳,114.057868,22.543099,广东省,深圳市,深圳市,440300,市
199,1,2020/1/22,广东,深圳,114.057868,22.543099,广东省,深圳市,深圳市,440300,市
200,1,2020/1/22,广东,佛山,113.121416,23.021548,广东省,佛山市,佛山市,440600,市
201,1,2020/1/22,广东,广州,113.264434,23.129162,广东省,广州市,广州市,440100,市
202,1,2020/1/22,广东,广州,113.264434,23.129162,广东省,广州市,广州市,440100,市
203,1,2020/1/22,广东,韶关,113.597522,24.810403,广东省,韶关市,韶关市,440200,市
204,1,2020/1/22,广东,韶关,113.597522,24.810403,广东省,韶关市,韶关市,440200,市
205,1,2020/1/23,广东,深圳,114.057868,22.543099,广东省,深圳市,深圳市,440300,市
206,3,2020/1/23,广东,广州,113.264434,23.129162,广东省,广州市,广州市,440100,市
207,1,2020/1/23,广东,中山,113.392782,22.517645,广东省,中山市,中山市,442000,市
208,1,2020/1/23,广东,肇庆,112.465091,23.047191,广东省,肇庆市,肇庆市,441200,市
209,1,2020/1/24,广东,阳江,111.982232,21.857958,广东省,阳江市,阳江市,441700,市
210,1,2020/1/24,广东,阳江,111.982232,21.857958,广东省,阳江市,阳江市,441700,市
211,1,2020/1/24,广东,阳江,111.982232,21.857958,广东省,阳江市,阳江市,441700,市
212,1,2020/1/24,广东,清远,113.056031,23.681763,广东省,清远市,清远市,441800,市
213,1,2020/1/24,广东,珠海,113.576726,22.270715,广东省,珠海市,珠海市,440400,市
214,1,2020/1/24,广东,珠海,113.576726,22.270715,广东省,珠海市,珠海市,440400,市
215,1,2020/1/24,广东,珠海,113.576726,22.270715,广东省,珠海市,珠海市,440400,市
216,1,2020/1/24,广东,珠海,113.576726,22.270715,广东省,珠海市,珠海市,440400,市
217,1,2020/1/24,广东,韶关,113.597522,24.810403,广东省,韶关市,韶关市,440200,市
218,1,2020/1/24,广东,佛山,113.121416,23.021548,广东省,佛山市,佛山市,440600,市
219,1,2020/1/24,广东,佛山,113.121416,23.021548,广东省,佛山市,佛山市,440600,市
220,1,2020/1/24,广东,佛山,113.121416,23.021548,广东省,佛山市,佛山市,440600,市
221,1,2020/1/24,广东,佛山,113.121416,23.021548,广东省,佛山市,佛山市,440600,市
222,1,2020/1/24,广东,佛山,113.121416,23.021548,广东省,佛山市,佛山市,440600,市
223,1,2020/1/24,广东,中山,113.392782,22.517645,广东省,中山市,中山市,442000,市
224,4,2020/1/24,广东,惠州,114.416196,23.111847,广东省,惠州市,惠州市,441300,市
225,2,2020/1/24,广东,广州,113.264434,23.129162,广东省,广州市,广州市,440100,市
226,1,2020/1/25,广东,清远,113.056031,23.681763,广东省,清远市,清远市,441800,市
227,1,2020/1/26,广东,肇庆,112.465091,23.047191,广东省,肇庆市,肇庆市,441200,市
228,1,2020/1/25,广东,汕头,116.681972,23.354091,广东省,汕头市,汕头市,440500,市
229,1,2020/1/25,广东,东莞,113.751765,23.020536,广东省,东莞市,东莞市,441900,市
230,1,2020/1/25,广东,珠海,113.576726,22.270715,广东省,珠海市,珠海市,440400,市
231,1,2020/1/25,广东,珠海,113.576726,22.270715,广东省,珠海市,珠海市,440400,市
232,1,2020/1/25,广东,阳江,111.982232,21.857958,广东省,阳江市,阳江市,441700,市
233,1,2020/1/25,广东,阳江,111.982232,21.857958,广东省,阳江市,阳江市,441700,市
