uid,病例数,新闻日期,省份,地级行政单位,Gaode_Lng,Gaode_Lat,province,city,citycode,adcode,level
931,2,2020/1/26,湖南,株洲,113.134002,27.82755,湖南省,株洲市,株洲市,430200,市
932,1,2020/1/26,湖南,湘潭,112.944049,27.829738,湖南省,湘潭市,湘潭市,430300,市
933,1,2020/1/26,湖南,岳阳,113.128958,29.357104,湖南省,岳阳市,岳阳市,430600,市
934,4,2020/1/26,湖南,常德,111.698497,29.031673,湖南省,常德市,常德市,430700,市
935,2,2020/1/26,湖南,郴州,113.014717,25.770509,湖南省,郴州市,郴州市,431000,市
936,3,2020/1/26,湖南,怀化,109.998488,27.554978,湖南省,怀化市,怀化市,431200,市
937,3,2020/1/26,湖南,湘西自治州,109.738783,28.311994,湖南省,[],[],433100,自治区
938,4,2020/1/27,湖南,长沙,112.938814,28.228209,湖南省,长沙市,长沙市,430100,市
939,1,2020/1/27,湖南,衡阳,112.571997,26.89323,湖南省,衡阳市,衡阳市,430400,市
940,2,2020/1/27,湖南,株洲,113.134002,27.82755,湖南省,株洲市,株洲市,430200,市
941,1,2020/1/27,湖南,湘潭,112.944049,27.829738,湖南省,湘潭市,湘潭市,430300,市
942,6,2020/1/27,湖南,邵阳,111.467791,27.238892,湖南省,邵阳市,邵阳市,430500,市
943,1,2020/1/27,湖南,岳阳,113.128958,29.357104,湖南省,岳阳市,岳阳市,430600,市
944,5,2020/1/27,湖南,常德,111.698497,29.031673,湖南省,常德市,常德市,430700,市
945,3,2020/1/27,湖南,益阳,112.35518,28.55386,湖南省,益阳市,益阳市,430900,市
946,3,2020/1/27,湖南,郴州,113.014717,25.770509,湖南省,郴州市,郴州市,431000,市
947,3,2020/1/27,湖南,怀化,109.998488,27.554978,湖南省,怀化市,怀化市,431200,市
948,2,2020/1/27,湖南,娄底,111.993497,27.700062,湖南省,娄底市,娄底市,431300,市
949,2,2020/1/28,湖南,长沙,112.938814,28.228209,湖南省,长沙市,长沙市,430100,市
950,3,2020/1/28,湖南,衡阳,112.571997,26.89323,湖南省,衡阳市,衡阳市,430400,市
951,2,2020/1/28,湖南,株洲,113.134002,27.82755,湖南省,株洲市,株洲市,430200,市
952,2,2020/1/28,湖南,湘潭,112.944049,27.829738,湖南省,湘潭市,湘潭市,430300,市
953,3,2020/1/28,湖南,邵阳,111.467791,27.238892,湖南省,邵阳市,邵阳市,430500,市
954,10,2020/1/28,湖南,岳阳,113.128958,29.357104,湖南省,岳阳市,岳阳市,430600,市
955,7,2020/1/28,湖南,常德,111.698497,29.031673,湖南省,常德市,常德市,430700,市
956,3,2020/1/28,湖南,益阳,112.35518,28.55386,湖南省,益阳市,益阳市,430900,市
957,1,2020/1/28,湖南,郴州,113.014717,25.770509,湖南省,郴州市,郴州市,431000,市
958,3,2020/1/28,湖南,永州,111.613445,26.420394,湖南省,永州市,永州市,431100,市
959,5,2020/1/28,湖南,怀化,109.998488,27.554978,湖南省,怀化市,怀化市,431200,市
960,2,2020/1/28,湖南,娄底,111.993497,27.700062,湖南省,娄底市,娄底市,431300,市
961,1,2020/1/22,辽宁,大连,121.614682,38.914003,辽宁省,大连市,大连市,210200,市
962,1,2020/1/22,辽宁,抚顺,123.957208,41.880872,辽宁省,抚顺市,抚顺市,210400,市
963,1,2020/1/23,辽宁,沈阳,123.431474,41.805698,辽宁省,沈阳市,沈阳市,210100,市
964,1,2020/1/24,辽宁,朝阳,120.471504,41.585133,辽宁省,朝阳市,朝阳市,211302,乡镇
965,1,2020/1/25,辽宁,沈阳,123.431474,41.805698,辽宁省,沈阳市,沈阳市,210100,市
966,1,2020/1/25,辽宁,大连,121.614682,38.914003,辽宁省,大连市,大连市,210200,市
967,1,2020/1/25,辽宁,本溪,123.766485,41.294175,辽宁省,本溪市,本溪市,210500,市
968,2,2020/1/25,辽宁,铁岭,123.726166,42.223769,辽宁省,铁岭市,铁岭市,211200,市
969,1,2020/1/25,辽宁,朝阳,120.471504,41.585133,辽宁省,朝阳市,朝阳市,211302,乡镇
970,2,2020/1/25,辽宁,葫芦岛,120.836932,40.711052,辽宁省,葫芦岛市,葫芦岛市,211400,市
971,2,2020/1/25,辽宁,沈阳,123.431474,41.805698,辽宁省,沈阳市,沈阳市,210100,市
972,1,2020/1/25,辽宁,大连,121.614682,38.914003,辽宁省,大连市,大连市,210200,市
973,1,2020/1/25,辽宁,大连,121.614682,38.914003,辽宁省,大连市,大连市,210200,市
974,1,2020/1/26,辽宁,营口,122.235417,40.667012,辽宁省,营口市,营口市,210800,市
975,1,2020/1/26,辽宁,丹东,124.354706,40.000499,辽宁省,丹东市,丹东市,210600,市
976,1,2020/1/26,辽宁,盘锦,122.070714,41.119997,辽宁省,盘锦市,盘锦市,211100,市
977,1,2020/1/26,辽宁,本溪,123.766485,41.294175,辽宁省,本溪市,本溪市,210500,市
978,1,2020/1/26,辽宁,沈阳,123.431474,41.805698,辽宁省,沈阳市,沈阳市,210100,市
979,1,2020/1/27,辽宁,盘锦,122.070714,41.119997,辽宁省,盘锦市,盘锦市,211100,市
980,1,2020/1/27,辽宁,沈阳,123.431474,41.805698,辽宁省,沈阳市,沈阳市,210100,市
981,1,2020/1/27,辽宁,大连,121.614682,38.914003,辽宁省,大连市,大连市,210200,市
982,3,2020/1/27,辽宁,丹东,124.354706,40.000499,辽宁省,丹东市,丹东市,210600,市
983,1,2020/1/28,辽宁,沈阳,123.431474,41.805698,辽宁省,沈阳市,沈阳市,210100,市
984,1,2020/1/28,辽宁,丹东,124.354706,40.000499,辽宁省,丹东市,丹东市,210600,市
985,1,2020/1/28,辽宁,辽阳,123.236944,41.267244,辽宁省,辽阳市,辽阳市,211000,市
986,1,2020/1/23,黑龙江,牡丹江,129.633163,44.551655,黑龙江省,牡丹江市,牡丹江市,231000,市
987,1,2020/1/23,黑龙江,哈尔滨,126.534967,45.803775,黑龙江省,哈尔滨市,哈尔滨市,230100,市
988,1,2020/1/24,黑龙江,绥化,126.968887,46.653845,黑龙江省,绥化市,绥化市,231200,市
989,1,2020/1/24,黑龙江,大庆,125.103784,46.589309,黑龙江省,大庆市,大庆市,230600,市
990,5,2020/1/25,黑龙江,哈尔滨,126.534967,45.803775,黑龙江省,哈尔滨市,哈尔滨市,230100,市
991,2,2020/1/26,黑龙江,哈尔滨,126.534967,45.803775,黑龙江省,哈尔滨市,哈尔滨市,230100,市
992,1,2020/1/26,黑龙江,齐齐哈尔,123.918186,47.354348,黑龙江省,齐齐哈尔市,齐齐哈尔市,230200,市
993,2,2020/1/27,黑龙江,大庆,125.103784,46.589309,黑龙江省,大庆市,大庆市,230600,市
994,1,2020/1/26,黑龙江,绥化,126.968887,46.653845,黑龙江省,绥化市,绥化市,231200,市
995,2,2020/1/27,黑龙江,大庆,125.103784,46.589309,黑龙江省,大庆市,大庆市,230600,市
996,1,2020/1/27,黑龙江,绥化,126.968887,46.653845,黑龙江省,绥化市,绥化市,231200,市
997,1,2020/1/27,黑龙江,佳木斯,130.318917,46.799922,黑龙江省,佳木斯市,佳木斯市,230800,市
998,1,2020/1/27,黑龙江,双鸭山,131.159133,46.646508,黑龙江省,双鸭山市,双鸭山市,230500,市
999,1,2020/1/27,黑龙江,七台河,131.003138,45.771726,黑龙江省,七台河市,七台河市,230900,市
1000,2,2020/1/28,黑龙江,哈尔滨,126.534967,45.803775,黑龙江省,哈尔滨市,哈尔滨市,230100,市
1001,1,2020/1/28,黑龙江,齐齐哈尔,123.918186,47.354348,黑龙江省,齐齐哈尔市,齐齐哈尔市,230200,市
1002,1,2020/1/28,黑龙江,七台河,131.003138,45.771726,黑龙江省,七台河市,七台河市,230900,市
1003,5,2020/1/28,黑龙江,绥化,126.968887,46.653845,黑龙江省,绥化市,绥化市,231200,市
1004,1,2020/1/22,河北,石家庄,114.51486,38.042307,河北省,石家庄市,石家庄市,130100,市
1005,1,2020/1/23,河北,沧州,116.838834,38.304477,河北省,沧州市,沧州市,130900,市
1006,3,2020/1/25,河北,石家庄,114.51486,38.042307,河北省,石家庄市,石家庄市,130100,市
1007,1,2020/1/25,河北,保定,115.464806,38.873891,河北省,保定市,保定市,130600,市
1008,1,2020/1/25,河北,承德,117.96241,40.954071,河北省,承德市,承德市,130800,市
1009,1,2020/1/25,河北,沧州,116.838834,38.304477,河北省,沧州市,沧州市,130900,市
1010,2,2020/1/26,河北,邯郸,114.538961,36.625657,河北省,邯郸市,邯郸市,130400,市
1011,2,2020/1/26,河北,保定,115.464806,38.873891,河北省,保定市,保定市,130600,市
1012,1,2020/1/26,河北,石家庄,114.51486,38.042307,河北省,石家庄市,石家庄市,130100,市
1013,2,2020/1/27,河北,石家庄,114.51486,38.042307,河北省,石家庄市,石家庄市,130100,市
1014,2,2020/1/27,河北,廊坊,116.683752,39.538047,河北省,廊坊市,廊坊市,131000,市
1015,1,2020/1/27,河北,邢台,114.504844,37.070589,河北省,邢台市,邢台市,130500,市
1016,4,2020/1/28,河北,廊坊,116.683752,39.538047,河北省,廊坊市,廊坊市,131000,市
1017,3,2020/1/28,河北,沧州,116.838834,38.304477,河北省,沧州市,沧州市,130900,市
1018,2,2020/1/28,河北,邯郸,114.538961,36.625657,河北省,邯郸市,邯郸市,130400,市
1019,2,2020/1/28,河北,石家庄,114.51486,38.042307,河北省,石家庄市,石家庄市,130100,市
1020,2,2020/1/28,河北,衡水,115.670177,37.73892,河北省,衡水市,衡水市,131100,市
1021,1,2020/1/28,河北,唐山,118.180193,39.630867,河北省,唐山市,唐山市,130200,市
1022,1,2020/1/28,河北,邢台,114.504844,37.070589,河北省,邢台市,邢台市,130500,市
1023,1,2020/1/23,江苏,苏州,120.585315,31.298886,江苏省,苏州市,苏州市,320500,市
1024,2,2020/1/23,江苏,南京,118.796877,32.060255,江苏省,南京市,南京市,320100,市
1025,1,2020/1/23,江苏,连云港,119.221611,34.596653,江苏省,连云港市,连云港市,320700,市
1026,1,2020/1/23,江苏,扬州,119.412966,32.39421,江苏省,扬州市,扬州市,321000,市
1027,1,2020/1/23,江苏,无锡,120.31191,31.491169,江苏省,无锡市,无锡市,320200,市
1028,1,2020/1/23,江苏,南通,120.894291,31.980171,江苏省,南通市,南通市,320600,市
1029,1,2020/1/23,江苏,南京,118.796877,32.060255,江苏省,南京市,南京市,320100,市
1030,1,2020/1/23,江苏,苏州,120.585315,31.298886,江苏省,苏州市,苏州市,320500,市
1031,5,2020/1/25,江苏,常州,119.973987,31.810689,江苏省,常州市,常州市,320400,市
1032,1,2020/1/25,江苏,盐城,120.163561,33.347382,江苏省,盐城市,盐城市,320900,市
1033,1,2020/1/25,江苏,宿迁,118.275198,33.963232,江苏省,宿迁市,宿迁市,321300,市
1034,1,2020/1/25,江苏,南京,118.796877,32.060255,江苏省,南京市,南京市,320100,市
1035,1,2020/1/25,江苏,苏州,120.585315,31.298886,江苏省,苏州市,苏州市,320500,市
1036,1,2020/1/26,江苏,淮安,119.015285,33.610353,江苏省,淮安市,淮安市,320800,市
1037,1,2020/1/26,江苏,泰州,119.923116,32.455778,江苏省,泰州市,泰州市,321200,市
1038,3,2020/1/26,江苏,南京,118.796877,32.060255,江苏省,南京市,南京市,320100,市
1039,1,2020/1/26,江苏,无锡,120.31191,31.491169,江苏省,无锡市,无锡市,320200,市
1040,4,2020/1/26,江苏,苏州,120.585315,31.298886,江苏省,苏州市,苏州市,320500,市
1041,1,2020/1/26,江苏,南通,120.894291,31.980171,江苏省,南通市,南通市,320600,市
1042,2,2020/1/26,江苏,连云港,119.221611,34.596653,江苏省,连云港市,连云港市,320700,市
1043,2,2020/1/26,江苏,镇江,119.425836,32.187849,江苏省,镇江市,镇江市,321100,市
1044,3,2020/1/27,江苏,徐州,117.284124,34.205768,江苏省,徐州市,徐州市,320300,市
1045,2,2020/1/27,江苏,无锡,120.31191,31.491169,江苏省,无锡市,无锡市,320200,市
1046,1,2020/1/27,江苏,常州,119.973987,31.810689,江苏省,常州市,常州市,320400,市
1047,1,2020/1/27,江苏,苏州,120.585315,31.298886,江苏省,苏州市,苏州市,320500,市
1048,2,2020/1/27,江苏,南通,120.894291,31.980171,江苏省,南通市,南通市,320600,市
1049,1,2020/1/27,江苏,淮安,119.015285,33.610353,江苏省,淮安市,淮安市,320800,市
1050,3,2020/1/27,江苏,扬州,119.412966,32.39421,江苏省,扬州市,扬州市,321000,市
1051,1,2020/1/27,江苏,泰州,119.923116,32.455778,江苏省,泰州市,泰州市,321200,市
1052,3,2020/1/28,江苏,南京,118.796877,32.060255,江苏省,南京市,南京市,320100,市
1053,2,2020/1/28,江苏,无锡,120.31191,31.491169,江苏省,无锡市,无锡市,320200,市
1054,5,2020/1/28,江苏,徐州,117.284124,34.205768,江苏省,徐州市,徐州市,320300,市
1055,2,2020/1/28,江苏,常州,119.973987,31.810689,江苏省,常州市,常州市,320400,市
1056,4,2020/1/28,江苏,苏州,120.585315,31.298886,江苏省,苏州市,苏州市,320500,市
1057,2,2020/1/28,江苏,南通,120.894291,31.980171,江苏省,南通市,南通市,320600,市
1058,1,2020/1/28,江苏,扬州,119.412966,32.39421,江苏省,扬州市,扬州市,321000,市
1059,2,2020/1/28,江苏,泰州,119.923116,32.455778,江苏省,泰州市,泰州市,321200,市
1060,2,2020/1/28,江苏,宿迁,118.275198,33.963232,江苏省,宿迁市,宿迁市,321300,市
1061,1,2020/1/23,内蒙古,呼伦贝尔市,119.765744,49.211574,内蒙古自治区,呼伦贝尔市,呼伦贝尔市,150700,市
1062,1,2020/1/25,内蒙古,锡林郭勒盟,116.048222,43.933454,内蒙古自治区,锡林郭勒盟,锡林郭勒盟,152500,市
1063,1,2020/1/26,内蒙古,锡林郭勒盟,116.048222,43.933454,内蒙古自治区,锡林郭勒盟,锡林郭勒盟,152500,市
1064,1,2020/1/26,内蒙古,呼伦贝尔,119.765744,49.211574,内蒙古自治区,呼伦贝尔市,呼伦贝尔市,150700,市
1065,1,2020/1/26,内蒙古,鄂尔多斯,109.781327,39.608266,内蒙古自治区,鄂尔多斯市,鄂尔多斯市,150600,市
1066,1,2020/1/26,内蒙古,鄂尔多斯,109.781327,39.608266,内蒙古自治区,鄂尔多斯市,鄂尔多斯市,150600,市
1067,1,2020/1/26,内蒙古,赤峰,118.886856,42.257817,内蒙古自治区,赤峰市,赤峰市,150400,市
1068,2,2020/1/27,内蒙古,包头,109.840347,40.657449,内蒙古自治区,包头市,包头市,150200,市
1069,1,2020/1/27,内蒙古,兴安盟,122.067042,46.077561,内蒙古自治区,兴安盟,兴安盟,152200,市
1070,1,2020/1/27,内蒙古,通辽市,122.243444,43.65289,内蒙古自治区,通辽市,通辽市,150500,市
1071,1,2020/1/28,内蒙古,包头,109.840347,40.657449,内蒙古自治区,包头市,包头市,150200,市
1072,1,2020/1/28,内蒙古,赤峰,118.886856,42.257817,内蒙古自治区,赤峰市,赤峰市,150400,市
1073,1,2020/1/23,甘肃,兰州,103.834303,36.061089,甘肃省,兰州市,兰州市,620100,市
1074,1,2020/1/23,甘肃,白银,104.138559,36.544756,甘肃省,白银市,白银市,620400,市
1075,1,2020/1/25,甘肃,兰州,103.834303,36.061089,甘肃省,兰州市,兰州市,620100,市
1076,1,2020/1/25,甘肃,临夏,103.210538,35.601182,甘肃省,临夏回族自治州,临夏回族自治州,622900,市
1077,1,2020/1/26,甘肃,定西,104.626282,35.580662,甘肃省,定西市,定西市,621100,市
1078,2,2020/1/26,甘肃,兰州,103.834303,36.061089,甘肃省,兰州市,兰州市,620100,市
1079,4,2020/1/27,甘肃,兰州,103.834303,36.061089,甘肃省,兰州市,兰州市,620100,市
1080,1,2020/1/27,甘肃,临夏,103.210538,35.601182,甘肃省,临夏回族自治州,临夏回族自治州,622900,市
1081,1,2020/1/27,甘肃,张掖,100.449818,38.925875,甘肃省,张掖市,张掖市,620700,市
1082,1,2020/1/27,甘肃,陇南,104.921841,33.400684,甘肃省,陇南市,陇南市,621200,市
1083,1,2020/1/28,甘肃,金昌,102.188043,38.520089,甘肃省,金昌市,金昌市,620300,市
1084,1,2020/1/28,甘肃,天水,105.724947,34.580863,甘肃省,天水市,天水市,620500,市
1085,3,2020/1/28,甘肃,兰州,103.834303,36.061089,甘肃省,兰州市,兰州市,620100,市
1086,1,2020/1/23,陕西,西安,108.940174,34.341568,陕西省,西安市,西安市,610100,市
1087,1,2020/1/23,陕西,咸阳,108.708991,34.329605,陕西省,咸阳市,咸阳市,610400,市
1088,1,2020/1/23,陕西,西安,108.940174,34.341568,陕西省,西安市,西安市,610100,市
1089,1,2020/1/24,陕西,安康,109.029022,32.684714,陕西省,安康市,安康市,610900,市
1090,1,2020/1/24,陕西,延安,109.489727,36.585455,陕西省,延安市,延安市,610600,市
1091,1,2020/1/25,陕西,咸阳,108.708991,34.329605,陕西省,咸阳市,咸阳市,610400,市
1092,1,2020/1/25,陕西,安康,109.029022,32.684714,陕西省,安康市,安康市,610900,市
1093,1,2020/1/25,陕西,安康,109.029022,32.684714,陕西省,安康市,安康市,610900,市
1094,1,2020/1/25,陕西,铜川,108.945233,34.896756,陕西省,铜川市,铜川市,610200,市
1095,1,2020/1/25,陕西,铜川,108.945233,34.896756,陕西省,铜川市,铜川市,610200,市
1096,1,2020/1/25,陕西,铜川,108.945233,34.896756,陕西省,铜川市,铜川市,610200,市
1097,1,2020/1/25,陕西,西安,108.940174,34.341568,陕西省,西安市,西安市,610100,市
1098,1,2020/1/25,陕西,西安,108.940174,34.341568,陕西省,西安市,西安市,610100,市
1099,1,2020/1/25,陕西,咸阳,108.708991,34.329605,陕西省,咸阳市,咸阳市,610400,市
1100,1,2020/1/25,陕西,商洛,109.940477,33.870422,陕西省,商洛市,商洛市,611000,市
1101,1,2020/1/26,陕西,西安,108.940174,34.341568,陕西省,西安市,西安市,610100,市
1102,1,2020/1/26,陕西,西安,108.940174,34.341568,陕西省,西安市,西安市,610100,市
1103,1,2020/1/26,陕西,汉中,107.023323,33.06748,陕西省,汉中市,汉中市,610700,市
1104,1,2020/1/26,陕西,铜川,108.945233,34.896756,陕西省,铜川市,铜川市,610200,市
1105,1,2020/1/26,陕西,铜川,108.945233,34.896756,陕西省,铜川市,铜川市,610200,市
1106,1,2020/1/26,陕西,西安,108.940174,34.341568,陕西省,西安市,西安市,610100,市
1107,1,2020/1/26,陕西,西安,108.940174,34.341568,陕西省,西安市,西安市,610100,市
1108,1,2020/1/27,陕西,西安,108.940174,34.341568,陕西省,西安市,西安市,610100,市
1109,1,2020/1/27,陕西,延安,109.489727,36.585455,陕西省,延安市,延安市,610600,市
1110,1,2020/1/27,陕西,汉中,107.023323,33.06748,陕西省,汉中市,汉中市,610700,市
1111,1,2020/1/27,陕西,汉中,107.023323,33.06748,陕西省,汉中市,汉中市,610700,市
1112,1,2020/1/27,陕西,西安,108.940174,34.341568,陕西省,西安市,西安市,610100,市
1113,1,2020/1/27,陕西,西安,108.940174,34.341568,陕西省,西安市,西安市,610100,市
1114,1,2020/1/27,陕西,西安,108.940174,34.341568,陕西省,西安市,西安市,610100,市
1115,1,2020/1/27,陕西,西安,108.940174,34.341568,陕西省,西安市,西安市,610100,市
1116,1,2020/1/27,陕西,安康,109.029022,32.684714,陕西省,安康市,安康市,610900,市
1117,1,2020/1/27,陕西,安康,109.029022,32.684714,陕西省,安康市,安康市,610900,市
1118,1,2020/1/27,陕西,安康,109.029022,32.684714,陕西省,安康市,安康市,610900,市
1119,1,2020/1/27,陕西,安康,109.029022,32.684714,陕西省,安康市,安康市,610900,市
1120,1,2020/1/27,陕西,渭南,109.509786,34.499995,陕西省,渭南市,渭南市,610500,市
1121,1,2020/1/28,陕西,西安,108.940174,34.341568,陕西省,西安市,西安市,610100,市
1122,1,2020/1/28,陕西,西安,108.940174,34.341568,陕西省,西安市,西安市,610100,市
1123,1,2020/1/28,陕西,西安,108.940174,34.341568,陕西省,西安市,西安市,610100,市
1124,1,2020/1/28,陕西,宝鸡,107.237974,34.361979,陕西省,宝鸡市,宝鸡市,610300,市
1125,1,2020/1/28,陕西,宝鸡,107.237974,34.361979,陕西省,宝鸡市,宝鸡市,610300,市
1126,1,2020/1/28,陕西,渭南市,109.509786,34.499995,陕西省,渭南市,渭南市,610500,市
1127,1,2020/1/28,陕西,渭南市,109.509786,34.499995,陕西省,渭南市,渭南市,610500,市
1128,1,2020/1/28,陕西,商洛,109.940477,33.870422,陕西省,商洛市,商洛市,611000,市
1129,1,2020/1/28,陕西,汉中,107.023323,33.06748,陕西省,汉中市,汉中市,610700,市
1130,1,2020/1/28,陕西,西安,108.940174,34.341568,陕西省,西安市,西安市,610100,市
1131,1,2020/1/28,陕西,安康,109.029022,32.684714,陕西省,安康市,安康市,610900,市
1132,1,2020/1/23,新疆,乌鲁木齐,87.616848,43.825592,新疆维吾尔自治区,乌鲁木齐市,乌鲁木齐市,650100,市
1133,1,2020/1/23,新疆,乌鲁木齐,87.616848,43.825592,新疆维吾尔自治区,乌鲁木齐市,乌鲁木齐市,650100,市
1134,1,2020/1/25,新疆,乌鲁木齐,87.616848,43.825592,新疆维吾尔自治区,乌鲁木齐市,乌鲁木齐市,650100,市
1135,1,2020/1/26,新疆,伊犁,[],[],新疆维吾尔自治区,[],[],[],[]
1136,1,2020/1/27,新疆,乌鲁木齐,87.616848,43.825592,新疆维吾尔自治区,乌鲁木齐市,乌鲁木齐市,650100,市
1137,1,2020/1/28,新疆,吐鲁番,89.189651,42.951382,新疆维吾尔自治区,吐鲁番市,吐鲁番市,650400,市
1138,1,2020/1/28,新疆,第七师,39.910925,116.413384,新疆维吾尔自治区,[],[],,[]
1139,1,2020/1/28,新疆,第八师石河子,86.079895,44.458214,新疆维吾尔自治区,[],[],659001,村庄
1140,1,2020/1/28,新疆,乌鲁木齐,87.616848,43.825592,新疆维吾尔自治区,乌鲁木齐市,乌鲁木齐市,650100,市
1141,1,2020/1/28,新疆,伊犁,[],[],新疆维吾尔自治区,[],[],[],[]
1142,1,2020/1/24,青海,西宁,101.778228,36.617144,青海省,西宁市,西宁市,630100,市
1143,1,2020/1/27,青海,西宁,101.778228,36.617144,青海省,西宁市,西宁市,630100,市
1144,1,2020/1/27,青海,西宁,101.778228,36.617144,青海省,西宁市,西宁市,630100,市
1145,1,2020/1/27,青海,西宁,101.778228,36.617144,青海省,西宁市,西宁市,630100,市
1146,2,2020/1/28,青海,西宁,101.778228,36.617144,青海省,西宁市,西宁市,630100,市
1147,1,2020/1/22,香港,香港,114.163825,22.276284,香港特别行政区,[],[],810000,省
1148,1,2020/1/23,香港,香港,114.163825,22.276284,香港特别行政区,[],[],810000,省
1149,3,2020/1/25,香港,香港,114.163825,22.276284,香港特别行政区,[],[],810000,省
1150,1,2020/1/26,香港,香港,114.163825,22.276284,香港特别行政区,[],[],810000,省
1151,1,2020/1/22,澳门,澳门,113.543028,22.186835,澳门特别行政区,[],[],820000,省
1152,1,2020/1/22,澳门,澳门,113.543028,22.186835,澳门特别行政区,[],[],820000,省
1153,1,2020/1/26,澳门,澳门,113.543028,22.186835,澳门特别行政区,[],[],820000,省
1154,1,2020/1/26,澳门,澳门,113.543028,22.186835,澳门特别行政区,[],[],820000,省
1155,1,2020/1/26,澳门,澳门,113.543028,22.186835,澳门特别行政区,[],[],820000,省
1156,1,2020/1/27,澳门,澳门,113.543028,22.186835,澳门特别行政区,[],[],820000,省
1157,1,2020/1/28,澳门,澳门,113.543028,22.186835,澳门特别行政区,[],[],820000,省
1158,1,2020/1/24,台湾,台北,114.277985,30.597507,湖北省,武汉市,武汉市,420102,乡镇
1159,1,2020/1/24,台湾,台北,114.277985,30.597507,湖北省,武汉市,武汉市,420102,乡镇
